"sample_index","sampled_row","sampled_col","sampled_lift","sampled_accuracy","diagnostic"
"8921","chr11","chr16","0.993186727964906","0.994260809885022","label_sample_only_not_sequence_null_model"
"8922","chr15","chr5","0.995471307681665","0.996720346810388","label_sample_only_not_sequence_null_model"
"8923","chr12","chr4","0.995934625322105","0.996887400568245","label_sample_only_not_sequence_null_model"
"8924","chr10","chr11","0.995060049345978","0.996253339635715","label_sample_only_not_sequence_null_model"
"8925","chr16","chrX","0.992607313726749","0.994270117035144","label_sample_only_not_sequence_null_model"
"8926","chr2","chr14","0.993015301841474","0.994097554108491","label_sample_only_not_sequence_null_model"
"8927","chr6","chrY","0.970295171308258","0.971409932394078","label_sample_only_not_sequence_null_model"
"8928","chr6","chr21","0.98059615248969","0.98171091357551","label_sample_only_not_sequence_null_model"
"8929","chr11","chr7","0.996283750887325","0.997357832807442","label_sample_only_not_sequence_null_model"
"8930","chr8","chr18","0.991508618930002","0.992564791783707","label_sample_only_not_sequence_null_model"
"8931","chr16","chr8","0.993646688035477","0.995309491343872","label_sample_only_not_sequence_null_model"
"8932","chr12","chr17","0.992832866822726","0.993785642068867","label_sample_only_not_sequence_null_model"
"8933","chr4","chr6","0.996804133695412","0.997928423324549","label_sample_only_not_sequence_null_model"
"8934","chr15","chr5","0.995471307681665","0.996720346810388","label_sample_only_not_sequence_null_model"
"8935","chr11","chr9","0.994546314982266","0.995620396902382","label_sample_only_not_sequence_null_model"
"8936","chr14","chr17","0.992468330167135","0.993606483188136","label_sample_only_not_sequence_null_model"
"8937","chr7","chr2","0.997341571261954","0.998501371947841","label_sample_only_not_sequence_null_model"
"8938","chr16","chrY","0.958960728373696","0.960623531682091","label_sample_only_not_sequence_null_model"
"8939","chr21","chr17","0.991231674831512","0.992198468097901","label_sample_only_not_sequence_null_model"
"8940","chr18","chr2","0.997288720113407","0.99840073485037","label_sample_only_not_sequence_null_model"
"8941","chr18","chr9","0.994160653207729","0.995272667944691","label_sample_only_not_sequence_null_model"
"8942","chr11","chr11","0.995758355106101","0.996832437026218","label_sample_only_not_sequence_null_model"
"8943","chr18","chr14","0.992186762537947","0.99329877727491","label_sample_only_not_sequence_null_model"
"8944","chr20","chr3","0.995115904413916","0.996472009723672","label_sample_only_not_sequence_null_model"
"8945","chr15","chrY","0.965876570785047","0.96712560991377","label_sample_only_not_sequence_null_model"
"8946","chr10","chrY","0.964342291965311","0.965535582255049","label_sample_only_not_sequence_null_model"
"8947","chr22","chr19","0.986614675855743","0.988251504526369","label_sample_only_not_sequence_null_model"
"8948","chrX","chr21","0.982173405585571","0.983277181504211","label_sample_only_not_sequence_null_model"
"8949","chr5","chr21","0.97932893805787","0.980366425545561","label_sample_only_not_sequence_null_model"
"8950","chr8","chr19","0.988559025406886","0.989615198260591","label_sample_only_not_sequence_null_model"
"8951","chr12","chr17","0.992832866822726","0.993785642068867","label_sample_only_not_sequence_null_model"
"8952","chr18","chr12","0.994698139483391","0.995810154220354","label_sample_only_not_sequence_null_model"
"8953","chr19","chr4","0.993377097021131","0.995634829668465","label_sample_only_not_sequence_null_model"
"8954","chr11","chr13","0.992737942594224","0.99381202451434","label_sample_only_not_sequence_null_model"
"8955","chr15","chr5","0.995471307681665","0.996720346810388","label_sample_only_not_sequence_null_model"
"8956","chr17","chr14","0.988928337682063","0.990692779973057","label_sample_only_not_sequence_null_model"
"8957","chr16","chr16","0.991149549289356","0.992812352597751","label_sample_only_not_sequence_null_model"
"8958","chr14","chr6","0.995545215193511","0.996683368214512","label_sample_only_not_sequence_null_model"
"8959","chr9","chr21","0.974738540111792","0.975686429539489","label_sample_only_not_sequence_null_model"
"8960","chr22","chr20","0.985116086810739","0.986752915481365","label_sample_only_not_sequence_null_model"
"8961","chrX","chr19","0.98892561327191","0.99002938919055","label_sample_only_not_sequence_null_model"
"8962","chr17","chr20","0.987200678055249","0.988965120346244","label_sample_only_not_sequence_null_model"
"8963","chr15","chrY","0.965876570785047","0.96712560991377","label_sample_only_not_sequence_null_model"
"8964","chr20","chrX","0.992694526097129","0.994050631406886","label_sample_only_not_sequence_null_model"
"8965","chr2","chrY","0.970624444730797","0.971706696997814","label_sample_only_not_sequence_null_model"
"8966","chr7","chr22","0.98278281417442","0.983942614860307","label_sample_only_not_sequence_null_model"
"8967","chr6","chr19","0.988326650888182","0.989441411974003","label_sample_only_not_sequence_null_model"
"8968","chr13","chr18","0.99111657072353","0.992239897054048","label_sample_only_not_sequence_null_model"
"8969","chr16","chr6","0.994280874241413","0.995943677549808","label_sample_only_not_sequence_null_model"
"8970","chr7","chr1","0.997388225812975","0.998548026498862","label_sample_only_not_sequence_null_model"
"8971","chr5","chr16","0.993239946464336","0.994277433952027","label_sample_only_not_sequence_null_model"
"8972","chr21","chr10","0.993666327522651","0.99463312078904","label_sample_only_not_sequence_null_model"
"8973","chr10","chr20","0.98915845769944","0.990351747989177","label_sample_only_not_sequence_null_model"
"8974","chr10","chr9","0.993361162765911","0.994554453055648","label_sample_only_not_sequence_null_model"
"8975","chr6","chr20","0.990722860994473","0.991837622080293","label_sample_only_not_sequence_null_model"
"8976","chr1","chr5","0.996177392177892","0.99738082905245","label_sample_only_not_sequence_null_model"
"8977","chr21","chr16","0.99117114111706","0.992137934383449","label_sample_only_not_sequence_null_model"
"8978","chr17","chr2","0.995991131800165","0.99775557409116","label_sample_only_not_sequence_null_model"
"8979","chr19","chr11","0.993141872570291","0.995399605217625","label_sample_only_not_sequence_null_model"
"8980","chr6","chrX","0.995393807742156","0.996508568827976","label_sample_only_not_sequence_null_model"
"8981","chr4","chr20","0.991749388936176","0.992873678565312","label_sample_only_not_sequence_null_model"
"8982","chr8","chr3","0.996827129647532","0.997883302501237","label_sample_only_not_sequence_null_model"
"8983","chr1","chrY","0.970491181147766","0.971694618022324","label_sample_only_not_sequence_null_model"
"8984","chr3","chr13","0.993829437478237","0.994932602460101","label_sample_only_not_sequence_null_model"
"8985","chr21","chr2","0.996520891282447","0.997487684548836","label_sample_only_not_sequence_null_model"
"8986","chr22","chr20","0.985116086810739","0.986752915481365","label_sample_only_not_sequence_null_model"
"8987","chr18","chr14","0.992186762537947","0.99329877727491","label_sample_only_not_sequence_null_model"
"8988","chr17","chr18","0.987216114714316","0.988980557005311","label_sample_only_not_sequence_null_model"
"8989","chrY","chrY","0.976651664612213","0.978193009607978","label_sample_only_not_sequence_null_model"
"8990","chr18","chr19","0.987885748580951","0.988997763317914","label_sample_only_not_sequence_null_model"
"8991","chrX","chr2","0.997665930349781","0.998769706268421","label_sample_only_not_sequence_null_model"
"8992","chr17","chr21","0.971822991850449","0.973587434141444","label_sample_only_not_sequence_null_model"
"8993","chr8","chr4","0.996434017828667","0.997490190682373","label_sample_only_not_sequence_null_model"
"8994","chrX","chr22","0.983926534878534","0.985030310797173","label_sample_only_not_sequence_null_model"
"8995","chr19","chr7","0.993675006164375","0.995932738811709","label_sample_only_not_sequence_null_model"
"8996","chr1","chr14","0.992949040067101","0.994152476941659","label_sample_only_not_sequence_null_model"
"8997","chr20","chr11","0.994099841963218","0.995455947272974","label_sample_only_not_sequence_null_model"
"8998","chr22","chr15","0.988032993985129","0.989669822655755","label_sample_only_not_sequence_null_model"
"8999","chr18","chr3","0.996542382503436","0.997654397240399","label_sample_only_not_sequence_null_model"
"9000","chr9","chr3","0.996102522152772","0.99705041158047","label_sample_only_not_sequence_null_model"
"9001","chr5","chr6","0.996265280427344","0.997302767915035","label_sample_only_not_sequence_null_model"
"9002","chr10","chr2","0.996970699553113","0.99816398984285","label_sample_only_not_sequence_null_model"
"9003","chr8","chr16","0.993359028243609","0.994415201097315","label_sample_only_not_sequence_null_model"
"9004","chrX","chr21","0.982173405585571","0.983277181504211","label_sample_only_not_sequence_null_model"
"9005","chr4","chr3","0.997190022514075","0.998314312143212","label_sample_only_not_sequence_null_model"
"9006","chr16","chr7","0.994502497138746","0.996165300447141","label_sample_only_not_sequence_null_model"
"9007","chr8","chr17","0.993342012509167","0.994398185362872","label_sample_only_not_sequence_null_model"
"9008","chr9","chr19","0.988240428966152","0.98918831839385","label_sample_only_not_sequence_null_model"
"9009","chr5","chr17","0.993231211547171","0.994268699034861","label_sample_only_not_sequence_null_model"
"9010","chr14","chrY","0.96416054626634","0.96529869928734","label_sample_only_not_sequence_null_model"
"9011","chr20","chrX","0.992694526097129","0.994050631406886","label_sample_only_not_sequence_null_model"
"9012","chrY","chr15","0.992860142691142","0.994401487686907","label_sample_only_not_sequence_null_model"
"9013","chr19","chr19","0.987126480654928","0.989384213302262","label_sample_only_not_sequence_null_model"
"9014","chr3","chrX","0.995976352918835","0.997079517900699","label_sample_only_not_sequence_null_model"
"9015","chr19","chr1","0.995564045589054","0.997821778236388","label_sample_only_not_sequence_null_model"
"9016","chr16","chr17","0.991108883789901","0.992771687098296","label_sample_only_not_sequence_null_model"
"9017","chr16","chr20","0.987166775162328","0.988829578470723","label_sample_only_not_sequence_null_model"
"9018","chr13","chr12","0.994782315890659","0.995905642221176","label_sample_only_not_sequence_null_model"
"9019","chrY","chr22","0.983404355845501","0.984945700841266","label_sample_only_not_sequence_null_model"
"9020","chr5","chr5","0.996025870139807","0.997063357627498","label_sample_only_not_sequence_null_model"
"9021","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"9022","chr14","chr1","0.997145195407226","0.998283348428227","label_sample_only_not_sequence_null_model"
"9023","chr13","chr19","0.987989899724584","0.989113226055102","label_sample_only_not_sequence_null_model"
"9024","chr22","chr11","0.993088699702249","0.994725528372875","label_sample_only_not_sequence_null_model"
"9025","chr8","chrY","0.969299240248608","0.970355413102314","label_sample_only_not_sequence_null_model"
"9026","chr12","chr20","0.989667489826423","0.990620265072564","label_sample_only_not_sequence_null_model"
"9027","chr14","chr7","0.995644588274507","0.996782741295507","label_sample_only_not_sequence_null_model"
"9028","chr11","chrX","0.99533231499961","0.996406396919726","label_sample_only_not_sequence_null_model"
"9029","chr16","chr2","0.996063758939483","0.997726562247878","label_sample_only_not_sequence_null_model"
"9030","chr6","chr7","0.996323516802232","0.997438277888053","label_sample_only_not_sequence_null_model"
"9031","chr5","chr18","0.991239374593907","0.992276862081598","label_sample_only_not_sequence_null_model"
"9032","chrY","chr1","0.997210208463945","0.99875155345971","label_sample_only_not_sequence_null_model"
"9033","chrX","chrX","0.995912090887091","0.997015866805731","label_sample_only_not_sequence_null_model"
"9034","chr11","chr9","0.994546314982266","0.995620396902382","label_sample_only_not_sequence_null_model"
"9035","chr2","chr17","0.993429079724868","0.994511331991886","label_sample_only_not_sequence_null_model"
"9036","chr19","chr18","0.985961651912188","0.988219384559523","label_sample_only_not_sequence_null_model"
"9037","chrY","chr12","0.995220619041706","0.996761964037471","label_sample_only_not_sequence_null_model"
"9038","chr3","chr4","0.996838393540331","0.997941558522195","label_sample_only_not_sequence_null_model"
